"expense_id";"user_id";"expense_amount";"discount_percentage";"frequency";"expense_type";"rating"
"517";"6214";"32.07";"31.133";"13";"A";"7"
"518";"4842";"43.23";"12.952";"5";" ";"8"
"519";"16719";"56.38";"9.549";"13";"C";"8"
"520";"1814";"76.46";"6.635";"7";"A";"5"
"521";"15711";"28.13";"24.786";"14";" ";"6"
"522";"10423";"11.74";"31.346";"17";"F";"6"
"523";"7382";"31.20";"40.229";"5";" ";"8"
"524";"3078";"83.86";"17.107";"18";"F";"8"
"525";"21935";"54.42";"31.716";"10";"B";"5"
"526";"26454";"90.81";"39.599";"10";"C";"6"
"527";"15249";"12.24";"7.036";"4";"C";"3"
"528";"6154";"34.22";"23.751";"1";"A";"6"
"529";"27785";"50.02";"36.133";"17";"B";"7"
"530";"26422";"78.80";"30.794";"11";"D";"10"
"531";"16525";"7.97";"7.537";"15";"E";"8"
"532";"24289";"93.34";"30.391";"17";"E";"2"
"533";"19679";"42.90";"8.558";"3";"E";"4"
"534";"990";"23.98";"31.966";"3";"D";"1"
"535";"13246";"45.26";"19.399";"19";"E";"9"
"536";"10629";"67.30";"8.902";"12";" ";"9"
"537";"8449";"30.23";"43.026";"17";"B";"8"
"538";"3293";"37.26";"38.678";"6";"E";"7"
"539";"22927";"75.83";"12.776";"19";" ";"4"
"540";"9838";"28.83";"48.108";"7";" ";"9"
"541";"22878";"85.94";"14.986";"12";"F";"5"
"542";"28586";"99.17";"9.174";"12";" ";"9"
"543";"23791";"43.17";"3.575";"2";"A";"7"
"544";"2738";"15.34";"31.689";"12";" ";"9"
"545";"12706";"86.27";"26.401";"15";"D";"3"
"546";"9241";"95.55";"4.455";"16";"F";"3"
"547";"25066";"37.86";"39.504";"19";"F";"5"
"548";"27031";"10.72";"28.398";"1";" ";"1"
"549";"22476";"9.67";"21.132";"14";" ";"6"
"550";"9974";"35.43";"6.997";"1";"C";"10"
"551";"16825";"51.27";"24.622";"6";"C";"7"
"552";"730";"84.46";"21.509";"4";"C";"3"
"553";"17064";"51.97";"9.641";"2";"C";"5"
"554";"15520";"49.23";"44.504";"7";"C";"5"
"555";"3213";"45.89";"6.094";"3";"A";"6"
"556";"15900";"38.22";"25.559";"16";"C";"1"
"557";"663";"73.12";"10.890";"19";"F";"1"
"558";"27953";"11.95";"15.191";"12";" ";"1"
"559";"3200";"95.84";"6.518";"2";"B";"2"
"560";"3189";"35.43";"2.839";"12";"B";"7"
"561";"27091";"70.08";"37.861";"1";" ";"1"
"562";"11057";"19.40";"37.214";"18";"B";"1"
"563";"1419";"10.45";"30.767";"1";"D";"5"
"564";"27458";"22.20";"7.267";"16";"D";"3"
"565";"22165";"94.34";"20.907";"15";"D";"4"
"566";"23855";"50.39";"10.222";"17";"D";"7"
"567";"17529";"31.77";"25.785";"2";"F";"10"
"568";"7712";"31.35";"3.540";"12";"F";"1"
"569";"8041";"29.31";"12.427";"1";"D";"8"
"570";"12341";"86.77";"48.446";"10";"B";"4"
"571";"6886";"9.77";"21.239";"1";"E";"3"
"572";"14627";"95.82";"54.000";"4";"A";"8"
"573";"12327";"88.67";"5.186";"4";"F";"8"
"574";"20502";"21.91";"14.232";"11";"C";"10"
"575";"21773";"11.78";"41.543";"1";"D";"10"
"576";"15720";"32.42";"6.418";"4";"A";"1"
"577";"5081";"63.14";"48.199";"7";"A";"1"
"578";"3377";"26.69";"28.033";"12";"F";"2"
"579";"4612";"47.01";"29.581";"2";"A";"5"
"580";"18788";"43.87";"16.854";"9";" ";"2"
"581";"12797";"26.45";"16.022";"19";"B";"6"
"582";"6043";"82.06";"26.712";"5";"C";"1"
"583";"17930";"59.88";"6.039";"16";"D";"1"
"584";"11535";"39.53";"33.183";"10";"A";"1"
"585";"3029";"91.82";"20.607";"3";" ";"9"
"586";"2711";"97.19";"8.491";"11";"A";"1"
"587";"27852";"36.59";"6.116";"9";"B";"9"
"588";"15930";"65.81";"54.573";"13";"A";"4"
"589";"10401";"49.68";"4.949";"10";" ";"5"
"590";"5455";"79.61";"20.284";"6";"D";"5"
"591";"22731";"39.20";"9.538";"6";"F";"8"
"592";"14340";"75.59";"35.990";"16";" ";"8"
"593";"11095";"60.01";"49.201";"18";"A";"3"
"594";"701";"62.15";"19.096";"5";"D";"9"
"595";"15392";"25.14";"22.366";"14";"B";"4"
"596";"17662";"98.67";"25.719";"6";"C";"6"
"597";"24099";"36.34";"18.841";"1";"A";"5"
"598";"9834";"33.64";"52.303";"5";"D";"6"
"599";"6160";"34.15";"18.169";"16";"D";"10"
"600";"19490";"60.04";"40.645";"15";"A";"9"
"601";"8731";"73.89";"23.424";"16";" ";"4"
"602";"11777";"98.30";"44.298";"14";"A";"4"
"603";"7465";"70.16";"50.027";"14";"E";"6"
"604";"15269";"75.53";"48.942";"15";" ";"7"
"605";"528";"29.83";"49.592";"9";"E";"2"
"606";"29017";"91.17";"54.291";"15";"F";"2"
"607";"11407";"7.67";"5.719";"12";"E";"6"
"608";"6367";"98.68";"8.004";"17";"E";"2"
"609";"17576";"69.32";"50.429";"3";"F";"3"
"610";"18493";"13.86";"52.120";"14";"C";"7"
"611";"25797";"72.73";"18.653";"13";"B";"2"
"612";"5301";"59.55";"10.462";"8";"E";"4"
"613";"23464";"29.97";"6.392";"16";" ";"1"
"614";"2141";"78.35";"46.071";"19";"B";"8"
"615";"16550";"21.12";"5.850";"17";"E";"1"
"616";"6785";"87.49";"33.979";"10";"D";"10"
"617";"24900";"69.69";"7.252";"8";"E";"3"
"618";"6557";"58.47";"3.305";"14";"B";"4"
"619";"21363";"92.65";"8.207";"1";"F";"8"
"620";"2972";"59.33";"43.073";"9";"B";"6"
"621";"849";"56.92";"52.974";"5";" ";"5"
"622";"5523";"41.60";"24.181";"1";"B";"8"
"623";"29310";"61.08";"48.614";"10";"E";"2"
"624";"3471";"22.87";"25.935";"17";"E";"1"
"625";"9107";"42.68";"35.499";"7";" ";"7"
"626";"23751";"12.04";"42.739";"11";"B";"6"
"627";"26229";"54.29";"52.122";"3";"E";"3"
"628";"28530";"25.44";"39.951";"12";" ";"10"
"629";"29255";"19.63";"19.254";"13";"B";"3"
"630";"1845";"85.41";"29.348";"14";" ";"6"
"631";"11446";"15.68";"16.531";"13";"D";"2"
"632";"2510";"27.86";"54.510";"19";"B";"5"
"633";"9349";"46.87";"7.785";"18";"B";"1"
"634";"8113";"76.19";"8.762";"2";"B";"4"
"635";"9266";"16.43";"21.555";"17";"C";"8"
"636";"3129";"73.77";"42.270";"3";"A";"2"
"637";"21435";"10.66";"51.807";"19";"F";"5"
"638";"12704";"38.95";"6.789";"12";"F";"9"
"639";"21613";"87.28";"39.555";"7";"F";"7"
"640";"26232";"51.92";"50.027";"6";"F";"4"
"641";"23945";"24.10";"24.306";"14";"E";"5"
"642";"22170";"11.25";"30.733";"6";"D";"4"
"643";"28620";"37.18";"16.240";"12";"D";"5"
"644";"2338";"69.67";"35.107";"13";"F";"8"
"645";"3047";"95.24";"50.713";"15";" ";"2"
"646";"3217";"69.58";"41.708";"3";"A";"7"
"647";"23249";"18.43";"43.299";"13";"E";"3"
"648";"25776";"71.02";"21.574";"14";"E";"3"
"649";"9687";"83.17";"27.235";"2";"C";"8"
"650";"14604";"85.96";"18.631";"15";"C";"8"
"651";"1591";"83.35";"51.640";"19";"D";"5"
"652";"25948";"65.94";"39.330";"16";"E";"8"
"653";"21784";"64.80";"14.910";"14";"E";"6"
"654";"2068";"79.94";"18.721";"4";"C";"3"
"655";"26132";"42.54";"25.457";"17";"D";"2"
"656";"3222";"79.84";"15.281";"13";" ";"5"
"657";"2743";"19.21";"44.192";"16";" ";"5"
"658";"24477";"52.46";"23.738";"15";"D";"5"
"659";"4525";"97.90";"29.931";"7";" ";"4"
"660";"15324";"57.06";"52.356";"19";"D";"1"
"661";"15900";"13.32";"21.651";"8";"A";"10"
"662";"23722";"81.23";"41.281";"19";"A";"10"
"663";"3351";"10.57";"9.054";"7";"C";"10"
"664";"24809";"14.59";"2.363";"15";"B";"4"
"665";"2036";"55.20";"15.578";"1";"B";"3"
"666";"10536";"18.94";"14.887";"8";"F";"7"
"667";"19226";"62.39";"28.658";"19";" ";"8"
"668";"13952";"50.76";"51.797";"9";"E";"3"
"669";"29311";"54.00";"5.480";"4";"C";"9"
"670";"18615";"45.47";"15.100";"4";" ";"10"
"671";"5169";"43.68";"19.734";"6";"A";"1"
"672";"11246";"9.96";"52.172";"18";"F";"1"
"673";"2249";"65.00";"35.332";"13";"C";"7"
"674";"25266";"35.85";"5.291";"19";"A";"4"
"675";"3610";"35.31";"29.807";"11";"A";"5"
"676";"22045";"92.94";"27.739";"6";"A";"4"
"677";"21473";"89.62";"47.762";"12";"F";"9"
"678";"6595";"98.24";"2.362";"18";" ";"8"
"679";"4589";"41.30";"8.291";"17";"D";"4"
"680";"26274";"98.06";"12.833";"11";"E";"10"
"681";"23555";"93.69";"44.163";"6";"F";"10"
"682";"8805";"6.14";"54.478";"17";" ";"9"
"683";"4447";"89.50";"8.787";"9";"E";"4"
"684";"2100";"99.09";"45.563";"8";"B";"4"
"685";"4682";"76.78";"5.044";"10";"E";"6"
"686";"8075";"31.63";"37.339";"16";"D";"9"
"687";"26083";"59.07";"39.817";"5";"D";"4"
"688";"25656";"18.25";"48.464";"2";"F";"8"
"689";"15947";"65.38";"40.674";"16";"F";"5"
"690";"19717";"46.49";"40.969";"8";"D";"4"
"691";"29058";"83.48";"9.880";"19";"C";"6"
"692";"20667";"60.54";"50.019";"8";"E";"4"
"693";"12925";"66.33";"54.479";"16";"E";"10"
"694";"11748";"14.47";"7.167";"12";"B";"4"
"695";"11200";"96.48";"11.807";"18";"C";"2"
"696";"10206";"98.08";"27.483";"13";" ";"8"
"697";"1120";"79.97";"38.717";"5";"E";"10"
"698";"12771";"96.34";"47.990";"13";"B";"7"
"699";"8088";"61.87";"8.323";"3";"F";"8"
"700";"8296";"40.29";"11.228";"16";"E";"4"
"701";"11857";"58.49";"36.477";"1";"E";"10"
"702";"23159";"7.27";"42.724";"15";"F";"2"
"703";"23693";"82.60";"11.917";"11";"C";"2"
"704";"9091";"89.43";"18.588";"17";"B";"8"
"705";"14175";"57.35";"34.481";"5";"F";"7"
"706";"2234";"13.50";"26.501";"12";"F";"10"
"707";"16630";"52.47";"42.563";"9";"A";"8"
"708";"10898";"99.78";"29.226";"6";"A";"5"
"709";"2798";"74.48";"5.730";"10";"C";"5"
"710";"4341";"90.02";"10.680";"5";"D";"2"
"711";"14061";"52.45";"19.617";"17";"B";"2"
"712";"24343";"5.36";"51.260";"1";"C";"7"
"713";"13482";"74.52";"49.660";"13";" ";"3"
"714";"12315";"55.69";"49.669";"10";"C";"3"
"715";"9029";"11.38";"37.754";"5";"A";"2"
"716";"5864";"8.63";"24.585";"13";"B";"5"
"717";"29066";"49.23";"15.301";"4";"C";"4"
"718";"25501";"52.09";"36.165";"18";" ";"7"
"719";"907";"25.36";"33.892";"4";"A";"3"
"720";"7724";"20.33";"18.440";"2";"D";"6"
"721";"25656";"70.55";"15.655";"14";"F";"7"
"722";"7973";"28.05";"47.057";"19";"B";"6"
"723";"21001";"91.83";"26.830";"16";"A";"4"
"724";"8451";"24.49";"50.129";"19";"C";"3"
"725";"4437";"28.60";"6.086";"10";"A";"3"
"726";"22159";"31.52";"43.576";"15";"F";"8"
"727";"24851";"23.20";"48.057";"16";"E";"9"
"728";"21072";"5.76";"53.210";"14";"B";"5"
"729";"15952";"51.69";"44.392";"8";"E";"5"
"730";"20139";"81.53";"27.034";"4";"A";"5"
"731";"17865";"6.45";"24.755";"15";"C";"9"
"732";"1963";"94.10";"46.899";"16";"E";"8"
"733";"17097";"55.01";"31.162";"17";"B";"6"
"734";"8853";"33.73";"50.292";"13";"D";"8"
"735";"21589";"88.44";"8.902";"10";"E";"3"
"736";"8534";"97.04";"33.372";"11";"F";"7"
"737";"28226";"30.85";"20.108";"15";" ";"9"
"738";"12935";"73.17";"3.993";"3";"B";"6"
"739";"11756";"42.88";"52.026";"10";"B";"4"
"740";"9302";"6.79";"26.214";"11";"C";"8"
"741";"19887";"82.02";"37.469";"2";"F";"6"
"742";"4383";"65.15";"2.007";"10";"A";"4"
"743";"14465";"61.17";"2.214";"12";"C";"4"
"744";"27892";"71.72";"38.206";"7";" ";"9"
"745";"14096";"77.37";"51.194";"11";" ";"3"
"746";"4626";"31.91";"46.130";"12";"F";"9"
"747";"7575";"61.21";"5.642";"2";"E";"1"
"748";"25716";"52.99";"45.061";"14";"F";"9"
"749";"4872";"74.79";"14.454";"4";" ";"8"
"750";"24140";"22.52";"51.035";"7";"C";"7"
"751";"6354";"90.76";"46.551";"1";"B";"1"
"752";"18019";"85.09";"29.945";"5";"B";"3"
"753";"7945";"34.78";"41.138";"1";"E";"10"
"754";"13613";"97.90";"44.138";"18";"D";"2"
"755";"1145";"66.30";"27.442";"19";"C";"1"
"756";"6413";"84.34";"22.925";"12";"C";"1"
"757";"1741";"89.01";"42.094";"16";"B";"6"
"758";"16146";"34.69";"2.483";"6";"C";"6"
"759";"14896";"51.87";"32.778";"13";"A";"9"
"760";"14786";"11.00";"23.698";"11";"F";"5"
"761";"7328";"99.94";"42.923";"12";" ";"6"
"762";"14794";"16.41";"4.621";"18";"C";"6"
"763";"5941";"76.45";"52.019";"5";"E";"6"
"764";"27690";"26.13";"19.915";"4";"C";"8"
"765";"5247";"31.31";"29.539";"12";"C";"6"
"766";"8291";"22.26";"51.627";"16";"D";"2"
"767";"15808";"28.04";"11.960";"6";"B";"4"
"768";"13194";"81.64";"23.718";"4";"A";"4"
"769";"17362";"20.00";"48.958";"14";"D";"9"
"770";"22166";"69.42";"10.979";"3";"A";"2"
"771";"23151";"66.21";"48.692";"18";"E";"10"
"772";"14799";"62.48";"37.459";"17";"B";"4"
"773";"19220";"25.03";"37.383";"17";"D";"3"
"774";"22779";"99.76";"50.213";"5";"A";"3"
"775";"27052";"40.36";"41.761";"15";" ";"10"
"776";"19544";"67.61";"53.112";"18";"B";"1"
"777";"16418";"8.69";"16.902";"13";"B";"8"
"778";"27663";"42.16";"54.701";"6";"B";"5"
"779";"7561";"76.98";"11.721";"5";"B";"1"
"780";"4286";"12.38";"27.146";"14";"E";"7"
"781";"1827";"74.79";"11.689";"14";" ";"7"
"782";"18069";"65.47";"4.622";"18";"E";"7"
"783";"28118";"81.93";"48.486";"16";"A";"7"
"784";"8313";"29.44";"46.467";"15";" ";"9"
"785";"12183";"9.86";"28.120";"5";"B";"6"
"786";"13859";"74.30";"15.576";"3";" ";"3"
"787";"14935";"24.42";"25.713";"18";"C";"9"
"788";"25343";"42.04";"10.952";"9";"E";"9"
"789";"26410";"84.03";"49.212";"1";"A";"3"
"790";"18490";"36.98";"27.418";"4";"E";"10"
"791";"23038";"94.10";"49.550";"11";"A";"7"
"792";"10048";"57.99";"41.725";"5";"E";"2"
"793";"24597";"66.15";"23.041";"14";"C";"10"
"794";"1106";"27.61";"16.167";"10";"E";"7"
"795";"10569";"28.37";"54.671";"9";" ";"8"
"796";"26512";"38.64";"14.943";"2";"B";"3"
"797";"9847";"9.13";"38.108";"7";"A";"2"
"798";"2154";"51.90";"36.359";"8";"C";"8"
"799";"13123";"24.62";"2.168";"10";"D";"3"
"800";"18134";"55.20";"40.001";"8";"D";"6"
"801";"27046";"28.07";"7.040";"12";"B";"7"
"802";"1405";"28.69";"38.424";"14";"A";"5"
"803";"26527";"52.62";"6.125";"8";"B";"5"
"804";"5050";"38.66";"25.928";"6";"C";"6"
"805";"23748";"67.68";"54.402";"18";"B";"3"
"806";"6142";"41.14";"22.031";"18";"B";"4"
"807";"8307";"64.34";"45.434";"8";"D";"3"
"808";"27703";"76.13";"15.615";"4";" ";"2"
"809";"19438";"96.52";"39.457";"5";"A";"2"
"810";"28344";"23.96";"26.280";"5";"A";"2"
"811";"1230";"31.70";"11.298";"14";"A";"1"
"812";"22026";"79.78";"31.644";"12";"A";"10"
"813";"20436";"26.08";"4.500";"17";" ";"9"
"814";"6091";"55.38";"11.363";"2";"F";"3"
"815";"24419";"27.28";"15.644";"3";"C";"4"
"816";"13163";"22.73";"12.573";"18";"C";"8"
"817";"14656";"26.39";"8.558";"17";"D";"1"
"818";"17182";"10.07";"8.841";"15";" ";"2"
"819";"13562";"88.46";"52.855";"17";"D";"10"
"820";"10841";"91.16";"33.754";"12";" ";"1"
"821";"4982";"21.95";"36.950";"15";"F";"10"
"822";"2420";"99.65";"10.992";"13";"D";"1"
"823";"18560";"62.14";"51.666";"10";"D";"4"
"824";"9665";"39.61";"49.332";"9";" ";"2"
"825";"27709";"88.90";"20.941";"7";"B";"2"
"826";"3676";"10.06";"16.279";"3";"F";"10"
"827";"3761";"11.09";"41.703";"13";" ";"4"
"828";"7682";"92.44";"50.247";"12";"D";"3"
"829";"3681";"7.37";"49.303";"14";"E";"6"
"830";"12586";"68.56";"18.579";"13";"D";"7"
"831";"2260";"55.97";"46.328";"4";"B";"1"
"832";"15887";"97.60";"48.590";"2";"E";"4"
"833";"19284";"88.11";"46.128";"1";"D";"9"
"834";"7068";"5.36";"47.737";"1";"A";"10"
"835";"9342";"62.52";"9.509";"5";"B";"8"
"836";"23003";"91.18";"12.804";"4";"B";"4"
"837";"4525";"20.88";"6.490";"19";"E";"10"
"838";"5166";"71.38";"42.185";"1";"F";"10"
"839";"27345";"43.60";"15.247";"14";"A";"2"
"840";"14441";"24.38";"36.553";"12";"D";"1"
"841";"14217";"46.07";"48.589";"8";"B";"3"
"842";"21686";"22.27";"44.742";"9";"B";"7"
"843";"880";"81.14";"38.654";"10";"B";"8"
"844";"28892";"86.96";"51.210";"7";"D";"6"
"845";"4661";"51.96";"45.173";"4";"D";"4"
"846";"28270";"75.26";"42.086";"2";"A";"9"
"847";"25859";"42.06";"25.729";"2";"B";"10"
"848";"15228";"45.68";"29.245";"6";"A";"5"
"849";"10007";"15.10";"28.950";"2";"F";"4"
"850";"8284";"86.76";"46.596";"15";"E";"2"
"851";"12660";"50.67";"39.928";"17";"A";"3"
"852";"6202";"98.52";"42.240";"15";"B";"6"
"853";"9106";"57.53";"11.369";"4";" ";"9"
"854";"4540";"77.31";"23.807";"6";"C";"6"
"855";"2890";"97.90";"9.107";"1";"E";"3"
"856";"8468";"61.14";"16.380";"1";"C";"1"
"857";"28259";"9.12";"13.903";"18";"C";"1"
"858";"9132";"73.82";"53.904";"16";"C";"4"
"859";"3649";"81.39";"17.268";"12";"F";"1"
"860";"13666";"16.46";"33.722";"2";"C";"3"
"861";"12561";"49.07";"31.098";"19";"D";"10"
"862";"23832";"37.99";"12.525";"9";"E";"9"
"863";"5764";"67.15";"35.551";"8";"C";"2"
"864";"28209";"82.72";"45.376";"11";"B";"3"
"865";"4948";"71.89";"6.870";"19";"E";"2"
"866";"19116";"7.49";"49.359";"4";"E";"9"
"867";"4613";"96.31";"49.917";"16";" ";"3"
"868";"5058";"93.61";"5.493";"8";"D";"5"
"869";"8544";"9.44";"27.910";"18";" ";"2"
"870";"13619";"98.60";"52.494";"8";"E";"6"
"871";"9731";"27.49";"54.843";"11";"E";"9"
"872";"20675";"66.42";"34.706";"5";"C";"4"
"873";"956";"24.10";"24.716";"1";"C";"4"
"874";"6998";"85.44";"47.437";"5";"D";"1"
"875";"4525";"56.78";"29.782";"19";"E";"8"
"876";"21542";"54.92";"9.582";"6";"D";"9"
"877";"21722";"73.87";"43.547";"6";"E";"1"
"878";"28085";"11.57";"53.109";"17";" ";"9"
"879";"23794";"30.29";"16.786";"5";"B";"3"
"880";"14108";"53.40";"15.317";"3";"C";"8"
"881";"28468";"10.17";"19.090";"7";"C";"10"
"882";"17620";"91.31";"3.177";"6";"F";"2"
"883";"12321";"53.78";"24.909";"12";"E";"1"
"884";"10972";"82.36";"14.569";"5";"D";"1"
"885";"10871";"78.87";"37.827";"18";"F";"5"
"886";"21950";"36.75";"28.643";"19";"E";"4"
"887";"19531";"7.71";"13.710";"11";"A";"3"
"888";"4948";"68.95";"12.461";"15";"D";"4"
"889";"5220";"43.46";"5.048";"13";" ";"5"
"890";"18950";"65.19";"19.674";"10";" ";"10"
"891";"22848";"60.99";"14.812";"15";"B";"1"
"892";"13649";"81.78";"39.446";"4";"D";"3"
"893";"5636";"29.54";"2.974";"7";" ";"10"
"894";"8068";"19.12";"6.479";"11";" ";"9"
"895";"26728";"99.35";"5.650";"1";"A";"9"
"896";"13229";"12.01";"49.015";"18";"B";"9"
"897";"10137";"44.11";"12.448";"17";"D";"5"
"898";"21465";"56.89";"40.948";"10";" ";"7"
"899";"1471";"47.93";"19.845";"6";"E";"3"
"900";"25867";"61.59";"34.573";"12";"D";"8"
"901";"14707";"89.08";"11.890";"17";"A";"5"
"902";"555";"16.14";"31.812";"3";"F";"9"
"903";"28095";"52.21";"9.679";"10";" ";"6"
"904";"16742";"22.81";"46.379";"16";" ";"1"
"905";"22391";"22.92";"26.426";"7";"D";"4"
"906";"18619";"99.20";"6.254";"3";"A";"7"
"907";"20148";"69.25";"2.037";"2";" ";"7"
"908";"29237";"95.72";"29.292";"6";"B";"7"
"909";"2834";"29.00";"52.440";"14";" ";"1"
"910";"20057";"18.87";"10.922";"11";" ";"6"
"911";"10526";"81.32";"21.334";"5";"D";"3"
"912";"6112";"92.05";"20.860";"2";"F";"2"
"913";"26121";"35.63";"3.941";"5";"D";"8"
"914";"829";"18.59";"27.072";"2";"D";"10"
"915";"27236";"71.90";"31.171";"11";"B";"2"
"916";"25249";"64.31";"12.309";"4";" ";"8"
"917";"14549";"81.14";"39.967";"6";"F";"1"
"918";"12012";"63.83";"41.004";"13";"F";"10"
"919";"22444";"56.79";"10.327";"5";"F";"7"
"920";"10769";"65.70";"51.908";"16";"A";"3"
"921";"21651";"47.19";"27.379";"5";"A";"7"
"922";"25510";"76.20";"21.954";"14";"E";"1"
"923";"26834";"14.38";"12.730";"10";"A";"3"
"924";"20703";"34.11";"4.704";"6";"E";"9"
"925";"23558";"94.50";"26.297";"14";"E";"9"
"926";"9362";"32.81";"19.528";"14";" ";"9"
"927";"10553";"85.52";"6.229";"9";"A";"1"
"928";"9667";"22.51";"30.550";"10";"E";"2"
"929";"15164";"81.25";"11.199";"4";"E";"8"
"930";"23256";"10.34";"16.547";"16";" ";"6"
"931";"23893";"35.22";"26.236";"2";"A";"8"
"932";"15057";"26.36";"22.777";"10";"A";"6"
"933";"25392";"6.28";"18.054";"15";" ";"9"
"934";"13874";"87.11";"33.537";"5";"E";"1"
"935";"13363";"67.39";"42.918";"6";"F";"1"
"936";"3238";"62.54";"4.693";"10";" ";"7"
"937";"4640";"58.17";"11.391";"4";"E";"8"
"938";"7713";"14.26";"36.577";"4";"A";"9"
"939";"17152";"59.73";"53.943";"11";"A";"7"
"940";"15485";"32.29";"22.716";"6";"D";"9"
"941";"22559";"59.17";"5.320";"4";" ";"6"
"942";"22642";"97.28";"28.916";"7";" ";"5"
"943";"22414";"16.05";"46.356";"12";"D";"8"
"944";"7829";"72.30";"36.317";"18";"E";"3"
"945";"9157";"91.71";"23.999";"13";"A";"10"
"946";"22407";"68.22";"9.172";"15";"B";"1"
"947";"10912";"87.65";"52.910";"1";"D";"7"
"948";"6021";"76.07";"36.891";"11";"C";"3"
"949";"4601";"31.42";"3.352";"12";"B";"1"
"950";"2979";"91.88";"26.123";"16";"B";"8"
"951";"25497";"33.45";"38.554";"15";"B";"7"
"952";"7153";"82.50";"50.467";"14";"F";"4"
"953";"11455";"25.03";"20.898";"14";"F";"8"
"954";"2320";"5.48";"35.164";"15";"E";"1"
"955";"28637";"62.51";"30.266";"18";"D";"7"
"956";"28074";"82.53";"2.066";"10";"B";"4"
"957";"7863";"51.79";"49.029";"19";" ";"3"
"958";"13379";"15.52";"49.749";"7";"B";"7"
"959";"15320";"48.04";"5.825";"19";"C";"7"
"960";"24370";"94.45";"7.631";"15";"C";"5"
"961";"19462";"61.85";"29.752";"8";"B";"4"
"962";"6421";"7.47";"29.431";"18";"A";"9"
"963";"29208";"42.09";"39.004";"10";"B";"10"
"964";"5758";"45.55";"54.030";"19";"D";"2"
"965";"28553";"9.38";"34.776";"11";"E";"9"
"966";"22579";"83.18";"47.968";"6";"A";"4"
"967";"16982";"64.35";"14.026";"4";"F";"2"
"968";"9367";"13.97";"35.392";"19";"C";"3"
"969";"11440";"75.96";"44.626";"1";"D";"1"
"970";"840";"63.98";"36.141";"19";"E";"2"
"971";"18510";"35.91";"48.551";"8";" ";"5"
"972";"7430";"97.45";"51.087";"16";"C";"6"
"973";"14177";"67.92";"51.580";"18";"C";"3"
"974";"24171";"53.78";"52.855";"17";"A";"9"
"975";"20555";"99.74";"3.028";"12";" ";"9"
"976";"5372";"83.32";"18.631";"6";" ";"3"
"977";"23608";"29.68";"19.036";"6";" ";"3"
"978";"26349";"38.16";"36.691";"5";"E";"8"
"979";"1596";"63.67";"39.543";"18";"E";"3"
"980";"12836";"14.18";"9.039";"14";"B";"10"
"981";"15082";"86.26";"52.449";"14";"E";"10"
"982";"23386";"91.96";"5.858";"6";" ";"4"
"983";"19160";"67.95";"23.688";"14";"B";"2"
"984";"6774";"90.82";"51.141";"17";"E";"9"
"985";"20300";"14.91";"8.093";"9";"A";"4"
"986";"24306";"36.60";"46.590";"2";"F";"1"
"987";"22710";"63.50";"21.327";"10";"A";"5"
"988";"16855";"6.60";"39.402";"8";"B";"9"
"989";"17626";"36.04";"26.695";"15";" ";"5"
"990";"19700";"88.44";"3.145";"15";"F";"6"
"991";"26638";"69.90";"35.006";"6";" ";"5"
"992";"8688";"12.28";"26.305";"3";" ";"2"
"993";"11662";"71.85";"27.347";"2";"A";"4"
"994";"27311";"47.92";"21.718";"12";"C";"7"
"995";"5291";"45.64";"40.972";"16";"D";"1"
"996";"11549";"70.56";"48.138";"18";"F";"6"
"997";"4710";"53.26";"47.177";"3";" ";"10"
"998";"10952";"29.26";"29.926";"5";"A";"7"
"999";"23121";"12.27";"2.683";"19";"B";"1"
"1000";"20701";"22.81";"41.800";"19";"C";"6"
"1001";"569";"47.02";"35.756";"1";"D";"3"
"1002";"23480";"77.54";"8.673";"1";"D";"7"
"1003";"26985";"70.01";"50.157";"6";"F";"4"
"1004";"10547";"34.03";"22.738";"7";"E";"7"
"1005";"15381";"25.79";"3.044";"7";"B";"3"
"1006";"7160";"45.60";"38.222";"8";" ";"6"
"1007";"23666";"59.16";"29.017";"8";"C";"1"
"1008";"6680";"44.19";"41.351";"10";"E";"6"
"1009";"22930";"96.87";"15.629";"7";"F";"4"
"1010";"8412";"35.36";"46.258";"2";"F";"4"
"1011";"23327";"38.81";"51.159";"9";"B";"9"
"1012";"22037";"76.13";"14.711";"2";"C";"3"
"1013";"11657";"90.05";"41.089";"17";" ";"1"
"1014";"2895";"32.87";"14.909";"7";"F";"10"
"1015";"6785";"34.81";"6.452";"18";"F";"4"
"1016";"9781";"24.67";"50.852";"1";"A";"5"
"1017";"18761";"60.89";"14.671";"10";"C";"3"
"1018";"4865";"17.44";"14.900";"6";"B";"6"
"1019";"28035";"52.21";"53.774";"1";"E";"4"
"1020";"12532";"33.31";"53.671";"11";"C";"10"
"1021";"9013";"35.43";"19.176";"9";"F";"9"
"1022";"26174";"44.55";"37.213";"12";"A";"8"
"1023";"18775";"36.38";"35.754";"4";"C";"3"
"1024";"16860";"39.19";"26.402";"16";"C";"6"
"1025";"20519";"82.91";"39.596";"4";"C";"2"
"1026";"17293";"77.02";"3.093";"5";"A";"2"
"1027";"6370";"43.87";"52.384";"15";" ";"9"
"1028";"16537";"46.61";"13.271";"8";"B";"9"
"1029";"15317";"8.87";"10.207";"13";"D";"6"
"1030";"939";"55.17";"45.267";"9";"C";"1"
"1031";"10809";"62.46";"47.161";"13";"B";"3"
"1032";"3122";"66.42";"41.428";"17";"E";"7"
